date	round_id	phase	source	exact_query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	closure-replacement-31	database-search	Crossref REST API	exact timed marking observation unobservable transitions	query	428466	100	ruan2019unobservable,basile2013timedmarking,li2024timedstate,bonhomme2015ptime,seok2023digitaltwin,yue2024minimal,li2026minimumstate	bonhomme2014ptime	C31-10; all 100 records title-screened; exact minimum-initial, timed-state, silent-transition, and candidate-event estimators were already reconciled; the 2014 P-time paper is the conference predecessor of the retained journal work; snapshot screening/crossref-closure-31-10.tsv
2026-08-04	closure-replacement-31	database-search	Crossref REST API	requested selection observer input partition residual	query	800157	100	-	-	C31-11; all 100 records title-screened; unknown-input control observers, fault residuals, and nontechnical homonyms yielded no requested selection observer or program-input partition; snapshot screening/crossref-closure-31-11.tsv
2026-08-04	closure-replacement-31	database-search	Crossref REST API	totalized input fiber dataflow selection event	query	1226190	100	-	-	C31-12; all 100 records title-screened; dataflow architectures, event sensors, accelerator mappings, and a blank-title research grant yielded no totalized program observer or inverse caller-input fiber; snapshot screening/crossref-closure-31-12.tsv
2026-08-04	closure-primary-screen-31	audit	Complete primary title screen	closure-primary-screen-round-31	audit	1200	1200	liang2026dataflowpruning,thomson2015lazy,hughes2008interface,zhang2015relaxeddpor,dillig2010demandheap,chang2012bottomupheap,birkedal2015higherorderstore,reif1977globalvalue	-	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record files with unique ranks and identifiers, counted 1006 unique source identifiers and 899 unique nonblank normalized titles under the recorded normalization, resolved one blank-title grant, reopened the map, and retired frozen round 32 unexecuted
2026-08-04	closure-independent-audit-31a	audit	Independent adversarial complete title audit	closure-independent-audit-round-31-a	audit	1200	1200	liang2026dataflowpruning,thomson2015lazy,hughes2008interface,zhang2015relaxeddpor,dillig2010demandheap,chang2012bottomupheap,birkedal2015higherorderstore,reif1977globalvalue	-	Reviewer independently parsed all twelve snapshots, screened every occurrence, confirmed the round reopens, identified the newly reconciled schedule, heap, interface, higher-order, and global-value neighbors, and found no direct requested-root caller-input-fiber work
2026-08-04	closure-independent-audit-31b	audit	Second independent complete title audit	closure-independent-audit-round-31-b	audit	1200	1200	liang2026dataflowpruning,thomson2015lazy,hughes2008interface	-	Second reviewer independently screened all 1200 occurrences and found no additional close work beyond records already added to the live round-31 catalog; the reviewer classified remaining borderline titles as ordinary path, heap-tool, proof-semantic, or generic-POR neighbors and confirmed no direct target result
2026-08-04	closure-replacement-33	database-search	Crossref REST API	lazy happens before schedule state equivalence mutex	query	2473249	100	angerer2010schedule,parizek2014approxhb,thomson2015lazy	thomson2015lazy_sigplan	C33-01; all 100 records title-screened; explicit schedule abstraction and sound may-happen-before relevance strengthen the schedule-observer boundary, while lazy happens-before and its alias were already reconciled; snapshot screening/crossref-closure-33-01.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	interface grammar modular model checking component stub	query	3846444	100	hughes2008interface,roberson2010glassbox	hughes2007interface,roberson2010glassbox_sigplan	C33-02; all 100 records title-screened; modular glass-box checking safely groups similar states and substitutes component abstractions, reopening the map; interface-grammar and publication versions were adjudicated once; snapshot screening/crossref-closure-33-02.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	dataflow based path pruning symbolic hardware verification	query	7021086	100	liang2026dataflowpruning,hampapuram2005pathsimulation,nguyen2015lazycseq,schulte2020dataflowpruning	hampapuram2006pathsimulation_sigsoft	C33-03; all 100 records title-screened; symbolic path simulation integrated with path-sensitive dataflow analysis and schedule or superoptimization pruning add close supporting boundaries, while no result emits the target observer fibers; snapshot screening/crossref-closure-33-03.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	dynamic partial order relaxed memory store buffer	query	2207499	100	zhang2015relaxeddpor,peled2001relaxedvisibility,sevcik2012partialcoherence,parizek2014approxhb,alglave2016hybridpor	zhang2015relaxeddpor_sigplan,peled1997relaxedvisibility,sevcik2011partialcoherence_proceedings,sevcik2011partialcoherence_sigplan	C33-04; all 100 records title-screened; relaxed visibility decisively reopens the property-observer POR lineage, while partial-coherence and under-approximate hybrid variants sharpen exactness boundaries; aliases and the conference predecessor were reconciled; snapshot screening/crossref-closure-33-04.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	demand driven axiomatization symbolic heap memory invariants	query	1290497	100	dillig2010demandheap,anand2008demand,palmer2020demand,garuda2022heap	dillig2010demandheap_alias	C33-05; all 100 records title-screened; demand-driven symbolic heap, compositional, and higher-order evaluation mechanisms were already reconciled; other heap, invariant, and memory-demand homonyms add no observer quotient; snapshot screening/crossref-closure-33-05.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	bottom up heap path data access summary	query	4445319	100	chang2012bottomupheap	-	C33-06; all 100 records title-screened; the targeted heap-summary paper is rank one and the remaining results are nonprogramming bottom-up, data-access, or heap homonyms; one blank-title grant is nontechnical; snapshot screening/crossref-closure-33-06.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	global value graph symbolic evaluation dataflow	query	4384299	100	reif1977globalvalue,pugh1995ondemandvalue,lim2016valuestateflow,lim2017symbolicdataflow,hampapuram2005pathsimulation,liang2026dataflowpruning,li2013sedge	hampapuram2006pathsimulation_sigsoft	C33-07; all 100 records title-screened; on-demand global propagation, value-state graphs, symbolic dataflow analyses, and path simulation strengthen representation and analysis precedents without adding the requested input partition; snapshot screening/crossref-closure-33-07.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	fair stateless model checking schedule equivalence	query	3222775	100	sen2008fairsmc,abdulla2019readsfrom,agarwal2021rvf,huang2015mcr,demsky2015satcheck,zhang2016maxstateless,coons2016racepreemption,mai2015eventdrivensmc,abdulla2015tso,kokologiannakis2018effective,jonsson2025godot	sen2008fairsmc_alias,huang2015mcr_sigplan,demsky2015satcheck_alias,coons2016racepreemption_sigplan,mai2015eventdrivensmc_alias,abdulla2017tsojournal	C33-08; all 100 records title-screened; exact schedule quotients and fair or weak-memory variants were reconciled; preemption-point and event-driven records remain supporting rather than new observer-fiber mechanisms; snapshot screening/crossref-closure-33-08.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	higher order store symbolic execution proof	query	1254124	100	birkedal2015higherorderstore,tobinhochstadt2012contracts,nguyen2017contracts	tobinhochstadt2012contracts_container	C33-09; all 100 records title-screened; the higher-order-store proof and contract lineages were already reconciled and the remaining retrieval is journal-title noise; snapshot screening/crossref-closure-33-09.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	path generalization input decomposition symbolic execution	query	692541	100	parizek2015infeasiblegeneralization,kriukov2022inputdecomposition,zhang2026onlinegrammar,menshutin2025pathminimal,braione2026pose,yi2018postconditioned,du2026fense,sen2015multise,liang2026dataflowpruning	-	C33-10; all 100 records title-screened; infeasible-path generalization and input clustering or grammar guidance are retained at their evidence tiers, while exact path and summary mechanisms were already reconciled; three blank supplemental-dataset versions are nonpublications; snapshot screening/crossref-closure-33-10.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	requested root event observer caller input fiber	query	1011774	100	-	-	C33-11; all 100 records title-screened; control-theory event observers, caller-ID records, and input-control homonyms yielded no requested-root program observer or caller-input fiber; snapshot screening/crossref-closure-33-11.tsv
2026-08-04	closure-replacement-33	database-search	Crossref REST API	sparse selection observation residual dataflow	query	848686	100	chase1995sparsedataflow	chase1995sparsedataflow_alias	C33-12; all 100 records title-screened; sparse-dataflow-analysis representations are retained as a conventional static-analysis boundary; accelerator, sparse-learning, and observation-selection homonyms add no target result, and two blank-title grants are nontechnical; snapshot screening/crossref-closure-33-12.tsv
2026-08-04	closure-primary-screen-33	audit	Complete primary title screen	closure-primary-screen-round-33	audit	1200	1200	angerer2010schedule,parizek2014approxhb,peled2001relaxedvisibility,hampapuram2005pathsimulation,roberson2010glassbox,sevcik2012partialcoherence,lim2016valuestateflow,parizek2015infeasiblegeneralization,kriukov2022inputdecomposition,zhang2026onlinegrammar,schulte2020dataflowpruning	-	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record snapshots, counted 1192 unique identifiers, resolved six blank-title grants or datasets, reopened the map, and retired frozen round 34 unexecuted
2026-08-04	closure-independent-audit-33a	audit	Independent complete title audit	closure-independent-audit-round-33-a	audit	1200	1200	peled2001relaxedvisibility,parizek2014approxhb,hampapuram2005pathsimulation,roberson2010glassbox,sevcik2012partialcoherence	-	Reviewer independently parsed and screened all 1200 occurrences, identified relaxed visibility as a decisive plausible competitor, confirmed six blank metadata artifacts, reopened the map, and found no direct requested-root caller-input-fiber work
2026-08-04	closure-independent-audit-33b	audit	Second independent adversarial complete title audit	closure-independent-audit-round-33-b	audit	1200	1200	angerer2010schedule,parizek2014approxhb,peled2001relaxedvisibility,hampapuram2005pathsimulation,roberson2010glassbox,sevcik2012partialcoherence,lim2016valuestateflow,parizek2015infeasiblegeneralization,kriukov2022inputdecomposition,zhang2026onlinegrammar,schulte2020dataflowpruning	-	Second reviewer independently screened every occurrence, matched the integrated schedule, state-grouping, dataflow, and path-reduction set, required explicit adjudication of weaker candidates, reopened the map, and found no direct target result
